yacht_id,length_meters,beam_meters,draft_meters,year_built,engine_hours,fuel_capacity_l,water_capacity_l,num_cabins,num_berths,num_heads,engine_power_hp,cruise_speed_knots,max_speed_knots,range_nm,age_years,location,brand,condition,sale_price,asking_price_eur,length_to_beam_ratio,engine_hours_per_year,price_per_meter,age_to_length_ratio,fuel_per_meter,power_to_weight_ratio,size_category,age_category,speed_category,broker,listing_date,days_on_market,last_seen_date,listing_number,asking_price_usd,asking_price_gbp,sale_price_usd,sale_price_gbp,sale_to_ask_ratio
553,39.342256493278455,4.683026119865159,3.996772140297426,2007,5492.318427015711,1868.8564400268722,766.9496222504663,4,9,1,643.7371554952648,26.98665406958133,12.53704528158411,1315.4434900386182,17,Spanish Coast,Ferretti,Good,2879697.4492133074,3230479.578660181,8.401032897593845,323.07755453033593,73196.0417599661,0.4321053624085953,47.50252290043817,16.3624868747741,Large,Mature,Slow,Luxury Yacht Group,2023-12-23,108,2024-04-09,YACHT-0552,3488917.9449529955,2778212.4376477553,3110073.245150372,2476539.8063234445,0.8914148438627933
554,32.03536674640971,4.7596794689402095,2.811691341896723,2020,1221.5116696374353,963.0413956771115,612.4250719655345,6,11,1,508.8553870462047,21.62033751730457,20.29825862765383,1910.4863961011333,4,French Riviera,Viking,Fair,2626713.958157752,2791869.2617463153,6.730572290730893,305.3779174093588,81994.19032566984,0.1248620011646438,30.06181896715892,15.884175482499622,Large,New,Moderate,Luxury Yacht Group,2023-11-16,274,2024-08-16,YACHT-0553,3015218.8026860207,2401007.565101831,2836851.0748103727,2258974.004015667,0.9408441842705563
555,32.70082129660162,5.66028166214771,1.8053658144989067,2019,685.6993537065567,2448.0187475769694,701.3476074870383,5,13,4,957.8803036033488,9.994927588032285,25.030010508611223,1625.0623988545112,5,Croatia,Sunseeker,Excellent,2753637.6995049985,3059326.969484309,5.777242767843778,137.13987074131134,84206.98900890193,0.152901358490333,74.86107842286444,29.29223993841693,Large,New,Fast,Mediterranean Marine,2023-01-19,219,2023-08-26,YACHT-0554,3304073.127043054,2631021.193756506,2973928.7154653985,2368128.4215742988,0.9000795687978266
556,26.704984271020262,6.551048260224267,2.9277032688979485,2022,1650.7771130319377,1437.9203962665904,1348.7182436978155,6,4,1,445.388732282948,24.219375966169622,25.208494838966836,1352.5553426484944,2,Sardinia,Ferretti,Very Good,2312740.3605050584,2316134.091488587,4.0764444422068795,825.3885565159688,86603.32232491895,0.07489238636887578,53.84464494244223,16.67811251123916,Medium,New,Fast,Med Yacht Brokers,2023-12-23,115,2024-04-16,YACHT-0555,2501424.8188076746,1991875.318680185,2497759.589345463,1988956.7100343502,0.9985347433052343
557,26.099150207420053,7.370376939349875,1.0,1999,237.4197308641509,1302.405083484468,649.6747637832361,6,13,2,210.27184156775832,21.128331367604737,22.003565865935002,929.1377478425247,25,Croatia,Fairline,Fair,1553643.7483550278,1678974.0507870317,3.5410875755999265,9.496789234566036,59528.51859189358,0.9578855940256797,49.90220268222338,8.056654714680231,Medium,Classic,Moderate,Luxury Yacht Group,2023-04-27,300,2024-02-21,YACHT-0556,1813291.9748499943,1443917.6836768473,1677935.24822343,1336133.6235853238,0.925353043798828
558,26.539534497443032,4.795231573979483,2.5027004052777286,2001,1880.6847912328026,1985.0185368318998,943.822075278945,4,14,4,1146.9069551572352,17.967484201543304,12.0,1884.6157770063248,23,Sardinia,Azimut,Excellent,2117282.0362018906,2520732.9059305815,5.534567848913773,81.76890396664359,79778.41647546159,0.8666316284566313,74.79477596048822,43.215036618963104,Medium,Classic,Slow,Med Yacht Brokers,2023-05-16,291,2024-03-02,YACHT-0557,2722391.538405028,2167830.2991003,2286664.599098042,1820862.551133626,0.8399469976452152
559,33.155617139026376,8.239032853439284,2.762256938274468,2019,1680.6601704987322,1054.5387039775733,766.2061049336934,4,10,2,460.1267701421088,26.036830639568304,21.688527061039053,327.8187463723027,5,Spanish Coast,Sunseeker,Excellent,2869079.164385204,3488208.633224883,4.024212274525155,336.1320340997464,86533.72827761684,0.15080400943931355,31.80573293375109,13.877792357558286,Large,New,Moderate,Med Yacht Brokers,2023-11-23,30,2023-12-23,YACHT-0558,3767265.323882874,2999859.4245733996,3098605.497536021,2467408.0813712757,0.8225079019234902
560,26.632124153437896,5.593314598436147,3.239416111630264,2016,3140.3674131998496,1859.6254915276668,935.2475943722113,2,6,5,574.3943699999211,23.07722343404257,31.42619988833602,1935.3387374870904,8,Spanish Coast,Ferretti,Very Good,2203289.0261825756,2630935.1289903317,4.761420743414657,392.5459266499812,82730.50296283471,0.3003891073017281,69.82640516444164,21.567726505426847,Medium,Modern,High-Performance,Riviera Yacht Sales,2023-10-23,49,2023-12-11,YACHT-0559,2841409.9393095584,2262604.2109316853,2379552.1482771817,1894828.562517015,0.8374547140689581
561,32.3181988551713,5.967949058477346,1.6888832381659697,1998,8638.120439850083,2202.5850277976806,1051.0927618079716,7,12,1,1048.9573803867363,29.807745213929444,33.41436678707462,1575.6427689102295,26,Greek Islands,Bertram,Excellent,2457020.7959044175,2733194.2771300073,5.415294021195437,332.2354015326955,76025.91985138628,0.804500279131109,68.15308729512444,32.45717328145255,Large,Classic,High-Performance,Riviera Yacht Sales,2023-01-13,159,2023-06-21,YACHT-0560,2951849.819300408,2350547.078331806,2653582.459576771,2113037.884477799,0.8989557809569301
562,46.60320638916351,4.879182481278265,2.568549729122687,2010,577.6947602278175,1379.3286137984953,693.806452003677,3,9,4,821.0731665264839,12.971805830259829,21.355054219458406,1809.2883812117843,14,Monaco,Viking,Excellent,4009699.4304045103,4661204.449930336,9.551437472974825,41.263911444844105,86039.13209149645,0.30040851445052874,29.59728998645093,17.618383586529472,Superyacht,Mature,Moderate,Med Yacht Brokers,2023-04-11,355,2024-03-31,YACHT-0561,5034100.805924764,4008635.826940089,4330475.384836871,3448341.510147879,0.8602281821095483
563,36.96899762745354,3.0,1.7596602991523302,2001,1425.2980254783683,2526.4208065399357,1012.9320279335369,5,8,4,1133.7023775831,13.36284846382675,36.30000465801403,1503.881508393711,23,Croatia,Sunseeker,Fair,2519996.5505570006,3387875.002171608,12.32299920915118,61.96947936862471,68165.13057648137,0.6221429163911107,68.33890472225816,30.66630015256896,Large,Classic,High-Performance,Mediterranean Marine,2023-06-04,287,2024-03-17,YACHT-0562,3658905.002345337,2913572.501867583,2721596.274601561,2167197.0334790205,0.7438280777601587
564,27.39181174265727,7.326068094541575,2.7043070045394537,2018,4790.835627490041,1822.145763130627,1626.9918431017518,4,11,1,1053.54263149602,14.205102746337706,15.297933491511113,882.8279352040041,6,Croatia,Princess,Very Good,2190586.9465137254,2361288.854399193,3.738951288627259,798.4726045816734,79972.32775597402,0.21904356149820492,66.5215495874995,38.46195503217985,Medium,Modern,Slow,Luxury Yacht Group,2023-03-23,160,2023-08-30,YACHT-0563,2550191.9627511287,2030708.414783306,2365833.9022348234,1883904.774001804,0.9277081634602045
565,39.609711377311555,7.10526584563865,1.7837229421095806,2022,3076.0016489054724,1828.3471298322147,970.2619982575114,5,11,3,663.970806302463,18.574892446543778,20.13981088822265,1700.7733624705816,2,Sardinia,Azimut,Very Good,3398488.3994321325,4453692.128932392,5.574698011000498,1538.0008244527362,85799.37296333814,0.050492667844724566,46.15906216573676,16.762828690612107,Large,New,Moderate,Luxury Yacht Group,2023-03-29,36,2023-05-04,YACHT-0564,4809987.499246984,3830175.230881857,3670367.471386703,2922700.0235116337,0.7630721435266327
566,26.735397015827587,5.57800866432268,2.1735193286718237,2004,1336.5435229235304,2182.932667592995,1284.074439379939,7,15,3,1106.575964745805,27.94086127398205,30.34897674229641,1924.449957767219,20,Greek Islands,Fairline,Very Good,1906461.6412051418,1917164.6186437793,4.793000266713279,66.82717614617653,71308.5218101119,0.7480719283188436,81.64953250182445,41.389920788933956,Medium,Mature,High-Performance,Luxury Yacht Group,2023-04-15,270,2024-01-10,YACHT-0565,2070537.7881352818,1648761.5720336502,2058978.5725015532,1639557.011436422,0.994417288252373
567,13.69500371857717,6.100486075837308,1.7033476841678166,1991,5814.404586328019,2315.3674773181865,944.3138000319842,7,15,2,850.3319443379168,16.882037373231142,29.404331230019615,1260.4255928476296,33,Croatia,Princess,Good,667734.0916020029,667734.0916020029,2.2449036926450967,176.19407837357633,48757.49618791462,2.409637899932495,169.06658259445436,62.09066910908888,Small,Classic,Fast,Riviera Yacht Sales,2023-05-10,221,2023-12-17,YACHT-0566,721152.8189301632,574251.3187777224,721152.8189301632,574251.3187777224,1.0
568,21.935309512660766,6.773908826556149,3.0209089934589257,2007,117.8800568052747,1630.91949320319,520.4115133407481,6,6,1,620.4836273928966,16.98897909720883,24.942285529027885,1828.6960239575244,17,Sardinia,Bertram,Very Good,1644457.6211836964,1866906.441674239,3.2382056024531205,6.934120988545571,74968.51686704204,0.7750061602817971,74.35133259741994,28.286978446087655,Medium,Mature,Moderate,Riviera Yacht Sales,2023-09-29,339,2024-09-02,YACHT-0567,2016258.9570081783,1605539.5398398456,1776014.2308783922,1414233.5542179788,0.8808462944232756
569,15.033664631793155,3.6561812146701858,3.1867608933253324,1992,5347.2575408390185,1898.4527206884688,882.7081991758951,3,5,1,887.1204868905543,22.08645966757311,18.28524512751813,1648.2758166678627,32,French Riviera,Sunseeker,Excellent,1002781.8179015341,1149443.8366245555,4.111848879774221,167.10179815121933,66702.42036534817,2.128556195960796,126.28010316750222,59.008931529207736,Small,Classic,Slow,Luxury Yacht Group,2023-01-14,326,2023-12-06,YACHT-0568,1241399.34355452,988521.6994971178,1083004.363333657,862392.3633953193,0.8724061028038503
570,27.18789212766953,5.206420983980558,2.312303544034069,1996,103.655068626699,2198.170746580464,700.8848611370207,2,5,5,407.1612440472519,24.21577723897252,18.269211858413932,1725.2760751053995,28,Spanish Coast,Ferretti,Excellent,2082096.3439857776,2159002.452124863,5.221992653172484,3.7019667366678215,76581.74948644865,1.0298702035640332,80.8510912231902,14.975829760368871,Medium,Classic,Slow,Med Yacht Brokers,2023-05-08,144,2023-09-29,YACHT-0569,2331722.648294852,1856742.108827382,2248664.05150464,1790602.8558277688,0.9643788694804883
571,30.147347033516414,7.19139701943274,2.5305903959680225,2007,1585.07220838923,919.0944618192815,621.2177908047279,5,8,3,1050.154310742617,8.816042028426692,20.64589779245066,1070.2326508669137,17,Spanish Coast,Azimut,Good,2212047.0927052144,2471052.784213871,4.192140546830002,93.2395416699547,73374.51916568192,0.5638970480918335,30.486744349261482,34.83405387462799,Large,Mature,Moderate,Riviera Yacht Sales,2023-03-01,131,2023-07-10,YACHT-0570,2668737.006950981,2125105.394423929,2389010.8601216315,1902360.4997264843,0.8951840716785596
572,43.41149849820226,4.118565865246126,1.3411268682931647,2022,4422.583174855191,635.2488001836762,778.2244368793143,3,13,3,1011.2356365043418,25.19857438094292,18.529951829079675,2141.081347974488,2,Monaco,Viking,Excellent,4099004.8757913033,4878889.084812268,10.540440512199503,2211.2915874275955,94422.10054004585,0.04607074321755613,14.633192176261383,23.29418867091673,Superyacht,New,Slow,Luxury Yacht Group,2023-08-15,348,2024-07-28,YACHT-0571,5269200.21159725,4195844.61293855,4426925.265854608,3525144.193180521,0.8401512730738839
573,32.6154189901133,6.440336898249944,2.2602586815945704,2020,609.5776402849245,1471.2230397970475,753.5749763813743,2,15,1,836.1075324451508,16.723918470325145,25.78421890354542,1648.015487561351,4,Spanish Coast,Fairline,Excellent,2691529.1965991072,2832870.0948634506,5.064241126729877,152.39441007123114,82523.21386442988,0.12264138017704199,45.10820603724327,25.635345438873554,Large,New,Fast,Med Yacht Brokers,2023-01-17,30,2023-02-16,YACHT-0572,3059499.702452527,2436268.2815825674,2906851.532327036,2314715.1090752324,0.9501068197512402
574,28.247195769529085,3.965127293064892,2.459836306366604,2000,1278.2594960082886,623.2543212903101,482.0225282621417,5,10,2,224.5180925288056,19.487876430199364,24.446395889395156,1915.8548791757685,24,Italian Coast,Ferretti,Very Good,2035922.9629072486,2548143.2880954375,7.123906417565495,53.26081233367869,72075.22401580997,0.8496418616494797,22.06429007592425,7.948332087923522,Medium,Classic,Moderate,Luxury Yacht Group,2023-02-14,54,2023-04-09,YACHT-0573,2751994.7511430727,2191403.227762076,2198796.7999398285,1750893.7481002337,0.7989829192176087
575,36.635244649467914,6.699644973650289,4.596634472823981,1993,784.0976578429115,1343.0024518460239,1612.5384754159377,3,11,1,1146.3214361355347,27.09132066368769,18.03182901458249,1305.9250435804852,31,French Riviera,Fairline,Excellent,2782544.162268835,3513007.047023765,5.468236719043229,25.29347283364231,75952.65676243405,0.8461796910765339,36.65875483284181,31.290126409792755,Large,Classic,Slow,Riviera Yacht Sales,2023-02-07,238,2023-10-03,YACHT-0574,3794047.6107856664,3021186.060440438,3005147.695250342,2392987.979551198,0.792069052245773
576,12.310917527936919,5.946537776553774,1.610426379380669,2007,6079.1140886434205,1657.1867670995687,1042.361274341659,4,13,2,931.1278052772375,18.917782003527634,22.870702795996785,1991.1454091907253,17,French Riviera,Viking,Fair,832371.1153285506,1060861.2887240057,2.0702664290600916,357.59494639078946,67612.4353395811,1.3808881394438912,134.61115009006826,75.63431427139754,Small,Mature,Moderate,Mediterranean Marine,2023-05-04,172,2023-10-23,YACHT-0575,1145730.1918219263,912340.7083026449,898960.8045548347,715839.1591825535,0.784618238195607
577,31.884916464868528,3.5773022761417357,3.67134179100195,1993,3470.519284952993,1362.1806169724366,873.3170737526344,5,11,3,793.1124959366346,12.340647399070459,12.0,1289.0288571562744,31,Greek Islands,Hatteras,Very Good,2291384.3495038897,2427057.226964683,8.91311776405367,111.95223499848365,71864.21052815318,0.9722465490589085,42.721787227302784,24.874222167415827,Large,Classic,Slow,Mediterranean Marine,2023-12-26,226,2024-08-08,YACHT-0576,2621221.8051218577,2087269.2151896271,2474695.097464201,1970590.540573345,0.9440998440607568
578,36.16692155109573,7.747109031685757,3.2974870187726464,2023,2468.874410771146,1429.2034759481546,826.9640333752918,3,15,5,745.8000562462879,12.630473495345274,27.03532287595047,1054.1218774044598,1,Italian Coast,Azimut,Excellent,3172672.660996761,3401781.921149598,4.668441014986706,2468.874410771146,87723.04981817398,0.02764957472499352,39.51686830544898,20.621054385086108,Large,New,Fast,Riviera Yacht Sales,2023-03-05,174,2023-08-26,YACHT-0577,3673924.474841566,2925532.4521886543,3426486.4738765024,2728498.4884572146,0.9326502211301624
579,18.171310033761266,4.898112634802926,2.7245091235921093,2018,1771.6539338829407,999.1667431895374,1160.7045858865688,7,11,4,638.9842318083191,19.8544405943532,29.300353629283425,2385.92121177931,6,Croatia,Sunseeker,Excellent,1544972.9394238656,1750010.4579957796,3.709859570122438,295.2756556471568,85022.6503512071,0.3301908331789144,54.9859499030693,35.164455981496246,Small,Modern,Fast,Med Yacht Brokers,2023-09-10,178,2024-03-06,YACHT-0578,1890011.294635442,1505008.9938763704,1668570.774577775,1328676.7279045244,0.8828364038425601
580,39.15003234565543,4.7846213444784285,3.906896387356107,2013,3436.183125961629,1894.071771985472,1422.671108692848,2,13,3,696.6587712439634,18.32817632417623,19.529139317158027,313.66723932921536,11,Monaco,Fairline,Very Good,3228539.5446443413,3624925.9030069574,8.182472452252787,312.3802841783299,82465.82061898653,0.2809703936610079,48.37982649063281,17.794589927619132,Large,Mature,Slow,Luxury Yacht Group,2023-09-19,210,2024-04-16,YACHT-0579,3914919.9752475144,3117436.276585983,3486822.708215889,2776544.0083941333,0.8906498038942521
581,32.707971259955315,6.300853795846415,2.7976843780854903,2011,996.0394130608311,968.2683164388302,1005.5256116037724,3,15,2,1030.765007868542,20.29736587084767,20.281744138807866,2994.9446718535296,13,French Riviera,Azimut,Very Good,2614352.8062843126,2921358.7183087682,5.191037964016358,76.6184163892947,79930.14257919109,0.3974566290485899,29.603435466640832,31.514183489897995,Large,Mature,Moderate,Riviera Yacht Sales,2023-04-22,84,2023-07-15,YACHT-0580,3155067.41577347,2512368.4977455405,2823501.0307870577,2248343.413404509,0.894909888984059
582,26.67769668879359,7.722956024143073,2.811327356534343,1991,1186.791410781019,448.5491344724833,836.3578114352962,4,14,1,644.9821871332938,17.99361009485181,26.547332427767522,1850.8700995918282,33,Italian Coast,Fairline,Good,1696180.3842144005,2078797.6392927687,3.45433751084368,35.96337608427331,63580.4658850818,1.2369883496674658,16.81363798775416,24.176831855361385,Medium,Classic,Fast,Med Yacht Brokers,2023-04-12,167,2023-09-26,YACHT-0581,2245101.4504361902,1787765.969791781,1831874.8149515528,1458715.1304243845,0.8159430009702441
583,35.06225492885028,4.476267271532405,2.4575034775859637,1995,2618.6793887552794,1396.33061373339,1241.7932215932851,5,6,3,717.7093571610762,26.207134251424357,25.637596835017426,1342.5955508082968,29,Italian Coast,Ferretti,Very Good,2673556.9421148933,3238124.224568942,7.832922567388849,90.29928926742343,76251.71135000249,0.8271002552131331,39.82432437864819,20.46957215437172,Large,Classic,Fast,Luxury Yacht Group,2023-02-18,238,2023-10-14,YACHT-0582,3497174.1625344576,2784786.83312929,2887441.497484085,2299258.9702188084,0.8256498999728141
584,48.16554286243517,6.092519774771957,3.478855105934902,2014,885.5701191843754,1957.509962459978,842.7077728807583,5,14,5,761.7220171079487,20.12383619907535,29.63871013649009,1663.0379234206696,10,Sardinia,Fairline,Very Good,3835882.413849213,4075791.926481842,7.905685109448497,88.55701191843754,79639.55528965624,0.20761730078618318,40.641293466800334,15.814666914135914,Superyacht,Modern,Fast,Luxury Yacht Group,2023-10-04,214,2024-05-05,YACHT-0583,4401855.2806003895,3505181.0567743843,4142753.0069571505,3298858.875910323,0.9411379390901059
585,31.45493004046796,6.643224750495859,3.377175387048707,2010,132.06795391873155,1539.9153959414882,930.5944428875305,5,5,2,769.9408216339816,11.185111714869807,20.339921979618275,1851.1657286147592,14,French Riviera,Hatteras,Fair,2401782.6279535154,2487967.4834525813,4.7348887357935805,9.433425279909397,76356.31759039142,0.44508126331829284,48.95624927349476,24.47758811236978,Large,Mature,Moderate,Riviera Yacht Sales,2023-08-15,94,2023-11-17,YACHT-0584,2687004.882128788,2139652.03576922,2593925.238189797,2065533.0600400232,0.9653593320361783
586,31.98576469040269,7.039658410894717,1.99945817000303,2005,154.48491665437794,917.6014924598826,1100.3032760095512,4,7,1,614.6564251320935,24.08266495931704,21.03665597636658,1333.7749108688238,19,Sardinia,Ferretti,Very Good,2496468.2297940343,2561607.833146467,4.543652947833502,8.130785087072523,78049.35270292594,0.5940142492732381,28.68780850924,19.21656183872699,Large,Mature,Moderate,Luxury Yacht Group,2023-01-23,66,2023-03-30,YACHT-0585,2766536.459798184,2202982.7365059615,2696185.688177557,2146962.6776228696,0.9745708134908299
587,26.325112803678046,6.2646623329158375,1.444602244320986,2020,245.1553260056361,1550.975483703168,684.0562586377221,2,4,4,748.9401668364808,29.53135472080089,23.675809099262068,2517.621447088102,4,Greek Islands,Ferretti,Very Good,2272512.6863847016,2413622.5227288823,4.202159893815894,61.28883150140903,86324.8983330926,0.15194616751807935,58.91619516579893,28.449647012788553,Medium,New,Moderate,Mediterranean Marine,2023-11-28,141,2024-04-17,YACHT-0586,2606712.324547193,2075715.3695468388,2454313.701295478,1954360.9102908433,0.9415360790615098
588,23.201245044281666,5.449458241375017,2.3376154900834742,2003,4075.5449386213513,1719.1518523841748,177.24968077823075,5,6,2,902.9941837703464,20.774654905940974,18.60326725272784,2237.7822430750016,21,Italian Coast,Azimut,Very Good,1782988.123201765,2201257.45988952,4.2575324035197095,194.07356850577864,76848.81219946478,0.9051238396870344,74.09739645881153,38.920074420441686,Medium,Classic,Slow,Mediterranean Marine,2023-07-04,292,2024-04-21,YACHT-0587,2377358.0566806816,1893081.4155049871,1925627.173057906,1533369.7859535178,0.809986180940076
589,36.64268653235396,4.758614669026921,1.8599691484818828,2017,1278.17584782418,1545.1583457594631,669.4759324009943,2,14,1,528.5586200596409,21.162751817201624,23.54512567507664,2863.413397330987,7,Spanish Coast,Princess,Good,2782263.1418516636,3239480.50463383,7.700284448508825,182.59654968916857,75929.5620804179,0.1910340278630851,42.16826035381311,14.424668878821036,Large,Modern,Moderate,Luxury Yacht Group,2023-03-05,105,2023-06-18,YACHT-0588,3498638.945004537,2785953.233985094,3004844.193199797,2392746.301992431,0.8588609000337704
590,23.15132939272906,6.129215824569562,2.449180340307716,2021,2495.726568566098,1367.707876555707,1031.900278813816,3,12,4,750.3288148154114,16.100574939686457,18.701361050436162,889.2793568516952,3,Italian Coast,Viking,Very Good,2135869.6415865277,2653999.401465379,3.7772090354405026,831.9088561886994,92256.88967378788,0.1295821915497511,59.07686134798165,32.40975073556945,Medium,New,Slow,Riviera Yacht Sales,2023-06-06,325,2024-04-26,YACHT-0589,2866319.35358261,2282439.485260226,2306739.21291345,1836847.8917644138,0.8047739725966888
591,30.57252989775514,4.39179148202159,3.489950507747311,2017,998.154268679712,1743.0193408213743,1010.7652693154536,7,10,1,1379.2952621363302,18.78774630271451,27.5054213054042,1607.6525435099004,7,Croatia,Fairline,Very Good,2479486.3672415125,2479486.3672415125,6.96128903726601,142.59346695424458,81101.77258911029,0.22896371426932488,57.01259747396173,45.11550947040232,Large,Modern,Fast,Luxury Yacht Group,2023-10-10,207,2024-05-04,YACHT-0590,2677845.2766208337,2132358.2758277007,2677845.2766208337,2132358.2758277007,1.0
592,26.178740425879067,3.0,2.1341586759305677,1998,598.7292905797603,630.7865485899273,1202.8010328237806,7,10,4,781.0566979385771,22.51435004746625,19.3881642689176,806.4938080835047,26,French Riviera,Sunseeker,Very Good,1965266.0909526139,2313784.6312185447,8.726246808626355,23.02804963768309,75071.07137247309,0.9931723061166697,24.095374274247416,29.835533919212605,Medium,Classic,Slow,Riviera Yacht Sales,2023-05-29,283,2024-03-07,YACHT-0591,2498887.4017160283,1989854.7828479484,2122487.378228823,1690128.838219248,0.8493729556486919
593,33.831838605971136,6.654839706236501,2.4657412949507402,2011,852.944954369134,1053.0223046187098,680.9506898391463,2,4,4,520.8730865414063,25.658950329894626,26.517356476960117,954.2638308496927,13,Croatia,Bertram,Very Good,2553545.549878113,3003120.5182608333,5.083794666649302,65.61115033608723,75477.587240187,0.38425342918565386,31.125187042978418,15.395943821080865,Large,Mature,Fast,Riviera Yacht Sales,2023-11-23,30,2023-12-23,YACHT-0592,3243370.1597217,2582683.6457043164,2757829.1938683623,2196049.1728951773,0.8502973937778967
594,32.66929684229559,7.355902261629293,2.546418187846716,2021,3161.529347261551,847.3959510973449,1274.277572884029,2,10,4,485.77645481214535,22.230001394652025,33.739697427088224,1336.86626636606,3,Greek Islands,Ferretti,Excellent,2806161.2193574123,3563914.0709966533,4.441235851203318,1053.8431157538503,85895.97850555484,0.09182934100118201,25.938603918779677,14.869510573096592,Large,New,High-Performance,Mediterranean Marine,2023-12-29,177,2024-06-23,YACHT-0593,3849027.1966763856,3064966.101057122,3030654.1169060054,2413298.6486473745,0.7873818401498849
595,38.30031955406319,3.0,3.1787447057642275,1994,1962.8115051456757,2174.1931859940782,855.5203491355883,7,13,1,420.44147839019246,29.090204392694872,27.569345060241066,1345.9107496716404,30,Monaco,Princess,Very Good,2897424.6413191706,3213506.8852688805,12.76677318468773,65.42705017152252,75650.1427417409,0.7832832819489457,56.76697247721587,10.977492702031222,Large,Classic,Fast,Mediterranean Marine,2023-06-18,188,2023-12-23,YACHT-0594,3470587.436090391,2763615.921331237,3129218.6126247044,2491785.1915344866,0.9016394688934165
596,25.919868809162026,4.485403942935093,1.0,2012,5549.655412442411,1856.0158604941937,981.3239487691042,5,10,4,1288.134968501677,20.492351570255426,26.055316334565205,1684.9518501071695,12,Spanish Coast,Ferretti,Excellent,2228955.316762539,2456347.668355987,5.778714501285465,462.4712843702009,85994.08172832492,0.4629653062039535,71.60591259775738,49.69681667703323,Medium,Mature,Fast,Med Yacht Brokers,2023-05-13,353,2024-04-30,YACHT-0595,2652855.481824466,2112458.994786149,2407271.742103542,1916901.5724157835,0.9074266421961189
597,27.84100051765303,6.928731391507797,2.0146397641877627,1994,2277.0242830885936,1592.5625171570089,1071.0838274882917,6,7,2,1102.4067169149037,14.391522482407346,16.818159950604432,1444.6709414548643,30,French Riviera,Princess,Excellent,2183386.862810603,2839822.031042335,4.018195964672027,75.90080943628645,78423.43386424606,1.077547481850662,57.20205766840956,39.596519392897,Medium,Classic,Slow,Riviera Yacht Sales,2023-11-10,297,2024-09-02,YACHT-0596,3067007.793525722,2442246.946696408,2358057.811835451,1877712.7020171185,0.768846370985159
598,22.16989027374154,9.086243204567548,2.669026953823578,2021,1688.7851179196368,774.6891733235959,385.5003119318908,6,10,5,413.11247977273575,14.534723046056111,33.334207196908636,1899.987281255088,3,Italian Coast,Princess,Fair,1599409.0880207533,1811968.434835471,2.4399402233254106,562.928372639879,72143.30194115239,0.1353186670280123,34.94330209839393,18.633943365161098,Medium,New,High-Performance,Luxury Yacht Group,2023-05-12,179,2023-11-07,YACHT-0597,1956925.9096223088,1558292.853958505,1727361.8150624137,1375491.8156978479,0.8826914736878304
599,26.445653919391106,6.031190561513112,3.460063165141489,1999,1884.2225066817227,1872.0738944740597,498.53084221192256,4,11,5,864.111888301472,26.17205865938851,31.694369332114327,1659.4525208766077,25,Spanish Coast,Sunseeker,Very Good,1910483.123393182,2230922.862773982,4.3848148470302,75.36890026726891,72241.85604245288,0.945334914999735,70.78947263623432,32.67500553910931,Medium,Classic,High-Performance,Riviera Yacht Sales,2023-07-16,158,2023-12-21,YACHT-0598,2409396.6917959005,1918593.6619856243,2063321.7732646368,1643015.4861181364,0.8563644916963388
600,33.018403944358816,4.907995588156298,2.106478041995036,2004,5707.473983214696,2193.2700674959083,488.5728448798262,7,6,4,1167.4508176108725,25.035509873105493,24.061928397869302,2323.766574446758,20,Italian Coast,Princess,Excellent,2615859.3930960055,3132831.348125071,6.727472213715307,285.3736991607348,79224.283448229,0.6057227973133751,66.42568402736583,35.35757874845223,Large,Mature,Moderate,Mediterranean Marine,2023-05-15,155,2023-10-17,YACHT-0599,3383457.8559750766,2694234.959387561,2825128.144543686,2249639.0780625646,0.8349825133936873
601,36.05590893316281,5.72565533834274,1.0,1996,3104.234472259948,1785.7473682317811,1121.6651554546459,7,13,5,787.859566577759,11.776979658265576,22.695297964647246,1914.4017800633928,28,Greek Islands,Sunseeker,Excellent,2668747.3114295388,2668747.3114295388,6.297254515427923,110.8655168664267,74016.91956723714,0.7765717417332031,49.52717657297278,21.851052709230597,Large,Classic,Moderate,Riviera Yacht Sales,2023-02-04,30,2023-03-06,YACHT-0600,2882247.096343902,2295122.687829403,2882247.096343902,2295122.687829403,1.0
602,22.622677406578998,8.062314628722277,2.995769156772909,2018,48.669889723397716,1482.4112917482214,708.3630164782315,4,5,5,652.5157991816194,18.952459047820515,20.116119071889216,910.5197100044309,6,Monaco,Azimut,Very Good,2049633.761064182,2365503.257725945,2.805977991231565,8.111648287232953,90600.84817671136,0.26522059666797504,65.52766788413449,28.843438265704947,Medium,Modern,Moderate,Med Yacht Brokers,2023-08-08,146,2024-01-01,YACHT-0601,2554743.518344021,2034332.801644313,2213604.461949317,1762685.0345151965,0.8664683738523271
603,36.95684736084528,5.031053731313197,1.9917100889394965,1992,1527.7389338277253,1815.8590159253076,1408.2745919974154,6,10,4,1472.2698945435056,19.13403095688744,35.73626166229492,1427.2560026613537,32,French Riviera,Ferretti,Very Good,2926567.2049320345,3001154.3763380456,7.345746902050849,47.741841682116416,79188.76781769672,0.8658747237704881,49.13457574438988,39.837540257920736,Large,Classic,High-Performance,Luxury Yacht Group,2023-07-04,178,2023-12-29,YACHT-0602,3241246.7264450896,2580992.763650719,3160692.5813265974,2516847.79624155,0.9751471727032512
